region_id,region_type,color,pixel_count,parent_id,local_bbox_min_x,local_bbox_min_y,local_bbox_max_x,local_bbox_max_y,local_center_x,local_center_y,local_seed_x,local_seed_y,global_bbox_min_x,global_bbox_min_y,global_bbox_max_x,global_bbox_max_y,global_center_x,global_center_y,global_seed_x,global_seed_y
TRT000072-TEMP000003,land,#38f309,5004,TRT000072,0,5,71,89,31,46,29,46,608,83,679,167,639,124,637,124
TRT000072-TEMP000004,land,#4800d7,5231,TRT000072,70,0,174,87,114,39,112,39,678,78,782,165,722,117,720,117
TRT000073-TEMP000001,land,#d58fba,5136,TRT000073,31,61,143,134,85,98,85,93,715,138,827,211,769,175,769,170
TRT000073-TEMP000002,land,#7c34c4,6417,TRT000073,0,117,112,244,62,168,63,167,684,194,796,321,746,245,747,244
TRT000073-TEMP000003,land,#f3ab98,5673,TRT000073,92,99,171,224,128,157,128,153,776,176,855,301,812,234,812,230
TRT000073-TEMP000004,land,#c1fc84,2533,TRT000073,66,0,132,78,98,44,98,40,750,77,816,155,782,121,782,117
TRT000074-TEMP000001,land,#9c59f0,4422,TRT000074,0,44,83,142,46,92,45,92,774,280,857,378,820,328,819,328
TRT000074-TEMP000002,land,#c17164,5081,TRT000074,61,72,143,171,103,116,104,112,835,308,917,407,877,352,878,348
TRT000074-TEMP000003,land,#5727c2,4748,TRT000074,46,0,131,75,94,37,92,35,820,236,905,311,868,273,866,271
TRT000074-TEMP000004,land,#afa061,5073,TRT000074,113,86,194,175,158,130,158,130,887,322,968,411,932,366,932,366
TRT000074-TEMP000005,land,#8f52fa,5674,TRT000074,125,3,203,87,162,44,162,43,899,239,977,323,936,280,936,279
TRT000076-TEMP000001,land,#4aa4c1,644,TRT000076,45,50,84,76,62,60,63,60,2940,235,2979,261,2957,245,2958,245
TRT000076-TEMP000002,land,#c1b04b,664,TRT000076,10,33,48,59,31,48,31,48,2905,218,2943,244,2926,233,2926,233
TRT000076-TEMP000003,land,#9dca65,625,TRT000076,0,16,28,54,12,33,13,32,2895,201,2923,239,2907,218,2908,217
TRT000076-TEMP000004,land,#c793d9,523,TRT000076,48,25,82,52,64,42,64,42,2943,210,2977,237,2959,227,2959,227
TRT000076-TEMP000005,land,#72def5,513,TRT000076,34,18,65,44,49,28,48,27,2929,203,2960,229,2944,213,2943,212
TRT000076-TEMP000006,land,#a330ab,440,TRT000076,13,5,39,32,28,18,29,17,2908,190,2934,217,2923,203,2924,202
TRT000076-TEMP000007,land,#95dbc7,731,TRT000076,8,57,49,79,29,68,30,68,2903,242,2944,264,2924,253,2925,253
TRT000076-TEMP000008,land,#c82148,290,TRT000076,35,0,60,18,47,11,47,10,2930,185,2955,203,2942,196,2942,195
TRT000075-TEMP000001,land,#8ac43d,4388,TRT000075,103,9,213,64,151,37,152,37,889,80,999,135,937,108,938,108
TRT000075-TEMP000002,land,#6345ec,6374,TRT000075,38,62,133,165,88,114,88,113,824,133,919,236,874,185,874,184
TRT000075-TEMP000003,land,#83e89d,3914,TRT000075,129,49,211,136,177,95,176,95,915,120,997,207,963,166,962,166
TRT000075-TEMP000004,land,#5060c9,4088,TRT000075,107,108,214,169,156,144,158,145,893,179,1000,240,942,215,944,216
TRT000075-TEMP000005,land,#0da224,6204,TRT000075,0,0,104,92,55,42,55,41,786,71,890,163,841,113,841,112
TRT000077-TEMP000001,land,#67998a,814,TRT000077,28,0,70,33,48,16,48,17,2974,157,3016,190,2994,173,2994,174
TRT000077-TEMP000002,land,#6aceca,588,TRT000077,0,14,31,44,16,30,15,31,2946,171,2977,201,2962,187,2961,188
TRT000077-TEMP000003,land,#231090,398,TRT000077,10,39,37,66,24,52,23,52,2956,196,2983,223,2970,209,2969,209
TRT000077-TEMP000004,land,#898dd9,611,TRT000077,27,25,60,55,42,39,40,40,2973,182,3006,212,2988,196,2986,197
TRT000077-TEMP000005,land,#2ad01f,535,TRT000077,42,39,71,74,56,58,56,58,2988,196,3017,231,3002,215,3002,215
TRT000077-TEMP000006,land,#684ed9,392,TRT000077,33,69,65,93,48,80,48,81,2979,226,3011,250,2994,237,2994,238
TRT000077-TEMP000007,land,#212df0,388,TRT000077,24,55,48,83,36,68,36,69,2970,212,2994,240,2982,225,2982,226
TRT000078-TEMP000001,land,#e80443,374,TRT000078,50,0,73,26,63,12,64,12,3052,102,3075,128,3065,114,3066,114
TRT000078-TEMP000002,land,#c25f73,550,TRT000078,24,15,60,46,42,28,45,27,3026,117,3062,148,3044,130,3047,129
TRT000078-TEMP000003,land,#8b1a25,954,TRT000078,0,29,41,68,21,51,22,50,3002,131,3043,170,3023,153,3024,152
TRT000079-TEMP000001,land,#072a45,83,TRT000079,0,0,41,17,22,8,22,8,1973,105,2014,122,1995,113,1995,113
TRT000080-TEMP000001,land,#61d8bf,160,TRT000080,0,0,37,13,18,6,18,6,1978,119,2015,132,1996,125,1996,125
TRT000081-TEMP000001,land,#caf5b1,1691,TRT000081,0,37,62,75,31,59,32,60,1378,318,1440,356,1409,340,1410,341
TRT000081-TEMP000002,land,#ffa03a,1637,TRT000081,15,0,69,45,41,23,40,24,1393,281,1447,326,1419,304,1418,305
TRT000081-TEMP000003,land,#b81505,2197,TRT000081,53,16,105,78,78,46,78,45,1431,297,1483,359,1456,327,1456,326
TRT000082-TEMP000001,land,#4e3d7e,1694,TRT000082,0,14,48,72,22,48,21,45,1465,322,1513,380,1487,356,1486,353
TRT000082-TEMP000002,land,#29463f,1913,TRT000082,9,67,61,122,34,93,32,93,1474,375,1526,430,1499,401,1497,401
TRT000082-TEMP000003,land,#04ab26,2114,TRT000082,41,41,114,101,71,69,69,71,1506,349,1579,409,1536,377,1534,379
TRT000082-TEMP000004,land,#f5c36d,1737,TRT000082,14,0,67,49,43,21,45,22,1479,308,1532,357,1508,329,1510,330
TRT000083-TEMP000001,land,#9002f8,2461,TRT000083,61,0,134,64,101,37,101,36,1550,350,1623,414,1590,387,1590,386
TRT000083-TEMP000002,land,#ddda6a,2223,TRT000083,62,47,120,105,88,76,90,78,1551,397,1609,455,1577,426,1579,428
TRT000083-TEMP000003,land,#0a79e3,2223,TRT000083,110,55,164,130,135,95,136,95,1599,405,1653,480,1624,445,1625,445
TRT000083-TEMP000004,land,#13fcd2,1752,TRT000083,67,97,131,138,99,117,99,119,1556,447,1620,488,1588,467,1588,469
TRT000083-TEMP000005,land,#52264b,1219,TRT000083,31,121,89,162,61,142,60,142,1520,471,1578,512,1550,492,1549,492
TRT000083-TEMP000006,land,#0817a6,2509,TRT000083,0,45,67,108,40,81,41,81,1489,395,1556,458,1529,431,1530,431
TRT000084-TEMP000001,land,#094231,1096,TRT000084,55,104,103,145,77,122,77,126,1639,423,1687,464,1661,441,1661,445
TRT000084-TEMP000002,land,#779437,1968,TRT000084,84,72,141,124,110,98,107,98,1668,391,1725,443,1694,417,1691,417
TRT000084-TEMP000003,land,#b3d5e5,2046,TRT000084,36,58,90,113,64,84,64,89,1620,377,1674,432,1648,403,1648,408
TRT000084-TEMP000004,land,#3cbc05,1798,TRT000084,132,36,182,98,154,68,155,69,1716,355,1766,417,1738,387,1739,388
TRT000084-TEMP000005,land,#7d47bd,1753,TRT000084,94,0,151,42,122,21,123,20,1678,319,1735,361,1706,340,1707,339
TRT000084-TEMP000006,land,#aaaaaa,2261,TRT000084,51,1,103,63,79,31,79,32,1635,320,1687,382,1663,350,1663,351
TRT000084-TEMP000007,land,#3a4e28,2365,TRT000084,0,8,62,74,37,38,38,41,1584,327,1646,393,1621,357,1622,360
TRT000084-TEMP000008,land,#5a6e14,1749,TRT000084,87,39,143,83,116,59,119,59,1671,358,1727,402,1700,378,1703,378
TRT000085-TEMP000001,land,#0310ec,2025,TRT000085,77,1,131,53,101,28,104,29,1646,195,1700,247,1670,222,1673,223
TRT000085-TEMP000002,land,#b7997d,2119,TRT000085,17,35,81,89,53,58,54,55,1586,229,1650,283,1622,252,1623,249
TRT000085-TEMP000003,land,#daa033,2272,TRT000085,0,88,72,155,40,121,42,120,1569,282,1641,349,1609,315,1611,314
TRT000085-TEMP000004,land,#4e465d,1651,TRT000085,115,22,162,72,140,48,142,48,1684,216,1731,266,1709,242,1711,242
TRT000085-TEMP000005,land,#905830,1748,TRT000085,111,66,159,124,134,91,135,89,1680,260,1728,318,1703,285,1704,283
TRT000085-TEMP000006,land,#b70a00,1947,TRT000085,62,48,119,98,91,73,93,73,1631,242,1688,292,1660,267,1662,267
TRT000085-TEMP000007,land,#6229be,1749,TRT000085,24,0,81,37,52,18,53,17,1593,194,1650,231,1621,212,1622,211
TRT000085-TEMP000008,land,#941571,1858,TRT000085,69,92,130,132,96,112,99,112,1638,286,1699,326,1665,306,1668,306
TRT000086-TEMP000001,land,#4d2234,1844,TRT000086,0,33,58,69,27,50,28,50,1370,386,1428,422,1397,403,1398,403
TRT000086-TEMP000002,land,#31e120,2633,TRT000086,52,4,116,70,82,35,82,35,1422,357,1486,423,1452,388,1452,388
TRT000086-TEMP000003,land,#2e49f8,1795,TRT000086,0,0,62,34,29,17,29,17,1370,353,1432,387,1399,370,1399,370
TRT000087-TEMP000001,land,#eb7e9f,1630,TRT000087,58,83,114,137,89,108,88,110,1770,313,1826,367,1801,338,1800,340
TRT000087-TEMP000002,land,#f75ff2,1731,TRT000087,33,110,93,160,63,137,63,138,1745,340,1805,390,1775,367,1775,368
TRT000087-TEMP000003,land,#973948,1841,TRT000087,39,49,92,107,66,77,65,79,1751,279,1804,337,1778,307,1777,309
TRT000087-TEMP000004,land,#b7f2c0,1944,TRT000087,0,74,57,132,29,99,29,101,1712,304,1769,362,1741,329,1741,331
TRT000087-TEMP000005,land,#553c57,2162,TRT000087,2,19,61,76,31,51,31,51,1714,249,1773,306,1743,281,1743,281
TRT000087-TEMP000006,land,#4cbfa1,2110,TRT000087,55,0,120,58,86,30,86,31,1767,230,1832,288,1798,260,1798,261
TRT000087-TEMP000007,land,#cbe551,1957,TRT000087,85,30,137,93,112,61,112,61,1797,260,1849,323,1824,291,1824,291
TRT000088-TEMP000001,land,#c49861,2854,TRT000088,72,32,144,94,106,64,103,63,1871,310,1943,372,1905,342,1902,341
TRT000088-TEMP000002,land,#d77a29,1805,TRT000088,43,64,95,110,65,89,63,91,1842,342,1894,388,1864,367,1862,369
TRT000088-TEMP000003,land,#b609d3,1446,TRT000088,0,60,42,108,24,89,22,91,1799,338,1841,386,1823,367,1821,369
TRT000088-TEMP000004,land,#18b7cb,2337,TRT000088,23,0,81,71,52,43,48,46,1822,278,1880,349,1851,321,1847,324
TRT000089-TEMP000001,land,#29c78b,851,TRT000089,0,0,81,32,37,15,37,15,891,124,972,156,928,139,928,139
TRT000090-TEMP000001,land,#3c121d,4222,TRT000090,66,3,126,97,98,51,96,46,1151,102,1211,196,1183,150,1181,145
TRT000090-TEMP000002,land,#a2002b,2869,TRT000090,11,0,79,64,44,34,42,33,1096,99,1164,163,1129,133,1127,132
TRT000090-TEMP000003,land,#887aac,5762,TRT000090,75,94,143,209,107,150,107,145,1160,193,1228,308,1192,249,1192,244
TRT000090-TEMP000004,land,#117887,4468,TRT000090,0,120,85,197,45,152,47,152,1085,219,1170,296,1130,251,1132,251
TRT000090-TEMP000005,land,#d01ec9,4273,TRT000090,8,60,93,120,46,91,46,87,1093,159,1178,219,1131,190,1131,186
TRT000091-TEMP000001,land,#8146bf,6071,TRT000091,90,63,178,142,132,105,131,100,1039,327,1127,406,1081,369,1080,364
TRT000091-TEMP000002,land,#2aca04,4818,TRT000091,161,20,255,101,206,62,205,64,1110,284,1204,365,1155,326,1154,328
TRT000091-TEMP000003,land,#4f7ab4,5183,TRT000091,0,71,95,142,51,112,52,111,949,335,1044,406,1000,376,1001,375
TRT000091-TEMP000004,land,#7731cc,4301,TRT000091,99,0,187,66,139,34,140,30,1048,264,1136,330,1088,298,1089,294
TRT000091-TEMP000005,land,#6d360b,4788,TRT000091,20,13,105,83,64,49,64,46,969,277,1054,347,1013,313,1013,310
TRT000091-TEMP000006,land,#0a3bb4,4632,TRT000091,173,77,261,142,221,116,221,117,1122,341,1210,406,1170,380,1170,381
TRT000092-TEMP000001,land,#ab738b,4968,TRT000092,0,11,97,88,47,53,47,53,1200,264,1297,341,1247,306,1247,306
TRT000092-TEMP000002,land,#2a5d49,5979,TRT000092,98,0,206,90,152,43,151,44,1298,253,1406,343,1352,296,1351,297
TRT000092-TEMP000003,land,#893923,4560,TRT000092,90,87,180,164,138,126,137,127,1290,340,1380,417,1338,379,1337,380
TRT000092-TEMP000004,land,#927408,3353,TRT000092,73,23,145,125,105,76,102,83,1273,276,1345,378,1305,329,1302,336
TRT000092-TEMP000005,land,#6517a5,4883,TRT000092,5,85,90,153,47,122,44,123,1205,338,1290,406,1247,375,1244,376
TRT000093-TEMP000001,land,#e4312c,4551,TRT000093,24,0,76,118,46,57,43,59,993,93,1045,211,1015,150,1012,152
TRT000093-TEMP000002,land,#2b2f86,3151,TRT000093,0,122,60,205,27,165,23,167,969,215,1029,298,996,258,992,260
TRT000093-TEMP000003,land,#9b97bf,4680,TRT000093,43,104,124,183,87,144,82,148,1012,197,1093,276,1056,237,1051,241
TRT000093-TEMP000004,land,#481216,5266,TRT000093,64,16,133,110,100,63,97,64,1033,109,1102,203,1069,156,1066,157
TRT000094-TEMP000001,land,#0bec29,5358,TRT000094,0,0,84,92,42,47,41,45,1199,101,1283,193,1241,148,1240,146
TRT000094-TEMP000002,land,#0b33b9,4760,TRT000094,75,0,166,98,110,52,111,52,1274,101,1365,199,1309,153,1310,153
TRT000094-TEMP000003,land,#f83ea2,5409,TRT000094,56,77,162,165,104,116,98,113,1255,178,1361,266,1303,217,1297,214
TRT000094-TEMP000004,land,#f08c17,4522,TRT000094,13,91,90,178,47,135,46,138,1212,192,1289,279,1246,236,1245,239
TRT000095-TEMP000001,land,#1bbf9d,6368,TRT000095,24,43,132,149,80,100,73,102,1328,89,1436,195,1384,146,1377,148
TRT000095-TEMP000002,land,#b94551,4093,TRT000095,0,0,96,85,45,41,49,39,1304,46,1400,131,1349,87,1353,85
TRT000095-TEMP000003,land,#e343d5,5217,TRT000095,115,32,239,121,176,69,170,71,1419,78,1543,167,1480,115,1474,117
TRT000096-TEMP000001,land,#95f553,1238,TRT000096,32,74,79,125,55,93,55,93,4791,337,4838,388,4814,356,4814,356
TRT000096-TEMP000002,land,#e23740,1308,TRT000096,43,34,87,81,62,60,63,60,4802,297,4846,344,4821,323,4822,323
TRT000096-TEMP000003,land,#6029f6,1337,TRT000096,0,42,44,86,24,63,24,64,4759,305,4803,349,4783,326,4783,327
TRT000096-TEMP000004,land,#4c9b94,1399,TRT000096,14,0,59,47,34,26,34,26,4773,263,4818,310,4793,289,4793,289
TRT000097-TEMP000001,land,#943a01,1606,TRT000097,37,63,92,110,64,89,64,89,4850,379,4905,426,4877,405,4877,405
TRT000097-TEMP000002,land,#6c49a9,1571,TRT000097,65,39,109,92,90,63,90,64,4878,355,4922,408,4903,379,4903,380
TRT000097-TEMP000003,land,#272c17,1775,TRT000097,20,15,69,74,44,44,43,48,4833,331,4882,390,4857,360,4856,364
TRT000097-TEMP000004,land,#86a130,1807,TRT000097,46,0,102,47,79,24,77,24,4859,316,4915,363,4892,340,4890,340
TRT000097-TEMP000005,land,#d6b944,1093,TRT000097,0,43,42,87,21,68,18,68,4813,359,4855,403,4834,384,4831,384
TRT000098-TEMP000001,land,#58866c,1636,TRT000098,30,36,81,86,57,63,59,63,4828,282,4879,332,4855,309,4857,309
TRT000098-TEMP000002,land,#d87a23,1587,TRT000098,54,0,107,46,80,24,80,24,4852,246,4905,292,4878,270,4878,270
TRT000098-TEMP000003,land,#f5c0c1,1285,TRT000098,77,31,112,78,95,56,96,56,4875,277,4910,324,4893,302,4894,302
TRT000098-TEMP000004,land,#8e41a3,1807,TRT000098,0,12,56,61,30,30,30,31,4798,258,4854,307,4828,276,4828,277
TRT000099-TEMP000001,land,#aaeb25,1005,TRT000099,0,22,30,57,15,38,13,37,4901,243,4931,278,4916,259,4914,258
TRT000099-TEMP000002,land,#9d51bf,1244,TRT000099,38,42,88,86,60,63,57,64,4939,263,4989,307,4961,284,4958,285
TRT000099-TEMP000003,land,#74222f,1229,TRT000099,31,20,74,56,50,36,47,37,4932,241,4975,277,4951,257,4948,258
TRT000099-TEMP000004,land,#a192e2,1171,TRT000099,6,53,43,94,24,73,22,73,4907,274,4944,315,4925,294,4923,294
TRT000099-TEMP000005,land,#67c252,2224,TRT000099,73,0,134,58,102,29,100,30,4974,221,5035,279,5003,250,5001,251
TRT000100-TEMP000001,land,#3bbeb1,1962,TRT000100,11,45,68,92,41,66,42,66,4923,357,4980,404,4953,378,4954,378
TRT000100-TEMP000002,land,#e013be,1274,TRT000100,0,0,33,61,15,30,15,31,4912,312,4945,373,4927,342,4927,343
TRT000100-TEMP000003,land,#fdac51,2225,TRT000100,61,12,118,62,89,38,88,40,4973,324,5030,374,5001,350,5000,352
TRT000100-TEMP000004,land,#a2929c,1180,TRT000100,18,0,67,44,42,26,40,23,4930,312,4979,356,4954,338,4952,335
TRT000100-TEMP000005,land,#6def0b,1553,TRT000100,56,61,105,105,83,81,84,83,4968,373,5017,417,4995,393,4996,395
TRT000101-TEMP000001,land,#f46df7,1295,TRT000101,33,63,75,111,49,88,49,89,4900,454,4942,502,4916,479,4916,480
TRT000101-TEMP000002,land,#70be8d,1743,TRT000101,42,40,102,87,72,61,71,62,4909,431,4969,478,4939,452,4938,453
TRT000101-TEMP000003,land,#4b94ab,1077,TRT000101,0,73,37,113,19,93,18,92,4867,464,4904,504,4886,484,4885,483
TRT000101-TEMP000004,land,#2d781e,1448,TRT000101,31,0,89,42,64,20,63,20,4898,391,4956,433,4931,411,4930,411
TRT000101-TEMP000005,land,#43524d,1755,TRT000101,81,10,138,65,105,35,104,34,4948,401,5005,456,4972,426,4971,425
TRT000102-TEMP000001,land,#e2779d,6007,TRT000102,0,0,81,92,40,45,44,49,5173,55,5254,147,5213,100,5217,104
TRT000102-TEMP000002,land,#d33cc1,4308,TRT000102,2,119,96,195,47,160,51,157,5175,174,5269,250,5220,215,5224,212
TRT000102-TEMP000003,land,#24fdf5,4859,TRT000102,73,5,149,78,111,42,113,42,5246,60,5322,133,5284,97,5286,97
TRT000102-TEMP000004,land,#818870,3732,TRT000102,1,73,69,155,29,111,24,115,5174,128,5242,210,5202,166,5197,170
TRT000102-TEMP000005,land,#b79627,5124,TRT000102,70,79,147,154,111,114,114,115,5243,134,5320,209,5284,169,5287,170
TRT000104-TEMP000001,land,#8d7835,4668,TRT000104,27,66,115,150,75,109,71,106,4448,153,4536,237,4496,196,4492,193
TRT000104-TEMP000002,land,#42a3bf,4726,TRT000104,72,0,171,81,119,40,117,40,4493,87,4592,168,4540,127,4538,127
TRT000104-TEMP000003,land,#c9d104,4816,TRT000104,107,43,203,127,152,88,150,89,4528,130,4624,214,4573,175,4571,176
TRT000104-TEMP000004,land,#51a235,3012,TRT000104,0,32,81,107,43,68,37,67,4421,119,4502,194,4464,155,4458,154
TRT000103-TEMP000001,land,#811e39,5161,TRT000103,1,72,90,149,48,110,50,110,5023,105,5112,182,5070,143,5072,143
TRT000103-TEMP000002,land,#06860f,3642,TRT000103,48,4,109,88,78,44,77,45,5070,37,5131,121,5100,77,5099,78
TRT000103-TEMP000003,land,#0967f0,3549,TRT000103,7,0,59,84,29,38,28,39,5029,33,5081,117,5051,71,5050,72
TRT000103-TEMP000004,land,#30ce3b,4247,TRT000103,85,88,152,166,122,122,125,124,5107,121,5174,199,5144,155,5147,157
TRT000103-TEMP000005,land,#510ff3,3817,TRT000103,94,8,151,88,126,51,126,52,5116,41,5173,121,5148,84,5148,85
TRT000103-TEMP000006,land,#6b206d,4993,TRT000103,65,140,153,213,106,180,103,179,5087,173,5175,246,5128,213,5125,212
TRT000103-TEMP000007,land,#7ae564,4698,TRT000103,0,129,67,219,32,174,30,173,5022,162,5089,252,5054,207,5052,206
TRT000105-TEMP000001,land,#6110a3,5005,TRT000105,0,0,84,80,42,38,40,36,4566,17,4650,97,4608,55,4606,53
TRT000105-TEMP000002,land,#97b3d7,4653,TRT000105,8,68,91,169,55,108,55,107,4574,85,4657,186,4621,125,4621,124
TRT000105-TEMP000003,land,#aa5c3f,5947,TRT000105,76,4,157,90,118,48,116,49,4642,21,4723,107,4684,65,4682,66
TRT000105-TEMP000004,land,#45a2ab,4458,TRT000105,65,85,155,169,110,122,111,123,4631,102,4721,186,4676,139,4677,140
TRT000106-TEMP000001,land,#0ecf3e,5161,TRT000106,0,69,93,148,46,107,48,108,4386,69,4479,148,4432,107,4434,108
TRT000106-TEMP000002,land,#76986c,4640,TRT000106,54,0,185,74,96,28,89,33,4440,0,4571,74,4482,28,4475,33
TRT000106-TEMP000003,land,#c496e8,4078,TRT000106,6,0,63,82,32,38,30,40,4392,0,4449,82,4418,38,4416,40
TRT000106-TEMP000004,land,#3a449f,3381,TRT000106,124,15,189,90,162,48,162,42,4510,15,4575,90,4548,48,4548,42
TRT000106-TEMP000005,land,#59a432,3790,TRT000106,79,45,168,124,118,85,121,83,4465,45,4554,124,4504,85,4507,83
TRT000107-TEMP000001,land,#b49f31,5179,TRT000107,5,16,94,95,53,58,50,59,4867,49,4956,128,4915,91,4912,92
TRT000107-TEMP000002,land,#03bb56,4445,TRT000107,88,0,166,84,133,43,133,43,4950,33,5028,117,4995,76,4995,76
TRT000107-TEMP000003,land,#4920d0,4862,TRT000107,0,87,87,170,41,125,42,128,4862,120,4949,203,4903,158,4904,161
TRT000107-TEMP000004,land,#0fa901,4922,TRT000107,74,63,166,136,119,101,117,100,4936,96,5028,169,4981,134,4979,133
TRT000107-TEMP000005,land,#195b89,4493,TRT000107,85,122,162,207,126,162,126,161,4947,155,5024,240,4988,195,4988,194
TRT000107-TEMP000006,land,#45d4f2,3909,TRT000107,22,145,110,212,66,183,67,186,4884,178,4972,245,4928,216,4929,219
TRT000108-TEMP000001,land,#004060,4694,TRT000108,112,45,192,125,150,91,148,91,4818,177,4898,257,4856,223,4854,223
TRT000108-TEMP000002,land,#ce3734,4539,TRT000108,81,0,169,73,120,34,118,33,4787,132,4875,205,4826,166,4824,165
TRT000108-TEMP000003,land,#e45645,4413,TRT000108,38,54,114,138,80,96,78,96,4744,186,4820,270,4786,228,4784,228
TRT000108-TEMP000004,land,#d1f1c5,3887,TRT000108,0,8,81,80,46,36,44,36,4706,140,4787,212,4752,168,4750,168
TRT000109-TEMP000001,land,#f7d3a3,4597,TRT000109,0,68,96,129,51,98,53,99,4707,85,4803,146,4758,115,4760,116
TRT000109-TEMP000002,land,#1eb3d2,4340,TRT000109,17,0,91,68,53,37,54,38,4724,17,4798,85,4760,54,4761,55
TRT000109-TEMP000003,land,#52cce3,3730,TRT000109,85,5,187,82,117,44,119,47,4792,22,4894,99,4824,61,4826,64
TRT000109-TEMP000004,land,#ac4bfe,3706,TRT000109,93,46,181,120,134,90,136,91,4800,63,4888,137,4841,107,4843,108
TRT000110-TEMP000001,land,#4cf840,4838,TRT000110,67,55,144,141,101,93,103,86,5319,136,5396,222,5353,174,5355,167
TRT000110-TEMP000002,land,#5e0fe7,2759,TRT000110,63,118,156,211,107,165,111,150,5315,199,5408,292,5359,246,5363,231
TRT000110-TEMP000003,land,#eb7892,4485,TRT000110,135,67,208,154,173,111,176,110,5387,148,5460,235,5425,192,5428,191
TRT000110-TEMP000004,land,#8577a9,4124,TRT000110,120,0,188,79,152,40,151,39,5372,81,5440,160,5404,121,5403,120
TRT000110-TEMP000005,land,#de0fb0,7250,TRT000110,0,173,110,293,46,227,49,224,5252,254,5362,374,5298,308,5301,305
TRT000110-TEMP000006,land,#0bbd16,3083,TRT000110,67,0,128,62,94,29,92,27,5319,81,5380,143,5346,110,5344,108
TRT000111-TEMP000001,land,#3a6374,5664,TRT000111,23,58,106,158,66,106,63,100,5445,134,5528,234,5488,182,5485,176
TRT000111-TEMP000002,land,#439040,2903,TRT000111,0,4,62,78,33,39,30,33,5422,80,5484,154,5455,115,5452,109
TRT000111-TEMP000003,land,#31c68d,4292,TRT000111,61,0,134,73,97,33,93,29,5483,76,5556,149,5519,109,5515,105
TRT000111-TEMP000004,land,#86f0ee,4816,TRT000111,131,4,209,84,174,40,172,37,5553,80,5631,160,5596,116,5594,113
TRT000111-TEMP000005,land,#32a536,5253,TRT000111,101,50,205,134,142,94,141,91,5523,126,5627,210,5564,170,5563,167
TRT000112-TEMP000001,land,#4bcd52,5445,TRT000112,84,0,184,74,128,29,124,31,4291,0,4391,74,4335,29,4331,31
TRT000112-TEMP000002,land,#17907d,3794,TRT000112,24,50,106,131,63,84,59,87,4231,50,4313,131,4270,84,4266,87
TRT000112-TEMP000003,land,#374dad,4594,TRT000112,106,29,184,126,154,81,156,78,4313,29,4391,126,4361,81,4363,78
TRT000112-TEMP000004,land,#54404d,4184,TRT000112,0,0,85,62,46,26,45,26,4207,0,4292,62,4253,26,4252,26
TRT000112-TEMP000005,land,#d6f0ce,4713,TRT000112,48,82,147,178,93,130,95,127,4255,82,4354,178,4300,130,4302,127
TRT000114-TEMP000001,land,#e2bde9,637,TRT000114,39,25,81,48,59,39,59,39,2499,157,2541,180,2519,171,2519,171
TRT000114-TEMP000002,land,#f27f31,569,TRT000114,33,6,59,36,46,20,47,20,2493,138,2519,168,2506,152,2507,152
TRT000114-TEMP000003,land,#50008d,768,TRT000114,0,12,39,45,22,28,23,28,2460,144,2499,177,2482,160,2483,160
TRT000114-TEMP000004,land,#8e63a5,915,TRT000114,78,0,108,42,93,24,93,23,2538,132,2568,174,2553,156,2553,155
TRT000114-TEMP000005,land,#d687dd,808,TRT000114,102,0,140,35,119,19,120,19,2562,132,2600,167,2579,151,2580,151
TRT000114-TEMP000006,land,#333570,563,TRT000114,57,5,85,34,71,18,70,17,2517,137,2545,166,2531,150,2530,149
TRT000113-TEMP000001,land,#dd941b,4944,TRT000113,107,0,188,105,148,60,148,63,4157,0,4238,105,4198,60,4198,63
TRT000113-TEMP000002,land,#e2c26c,4133,TRT000113,132,86,213,157,170,126,171,128,4182,86,4263,157,4220,126,4221,128
TRT000113-TEMP000003,land,#699ce4,5386,TRT000113,54,91,137,185,98,137,99,141,4104,91,4187,185,4148,137,4149,141
TRT000113-TEMP000004,land,#221ae8,3736,TRT000113,135,153,223,223,176,180,173,182,4185,153,4273,223,4226,180,4223,182
TRT000113-TEMP000005,land,#c90746,4257,TRT000113,0,40,93,128,47,80,48,79,4050,40,4143,128,4097,80,4098,79
TRT000113-TEMP000006,land,#f4a237,3368,TRT000113,78,166,160,241,123,202,122,205,4128,166,4210,241,4173,202,4172,205
TRT000113-TEMP000007,land,#122155,4534,TRT000113,26,0,142,92,91,42,96,42,4076,0,4192,92,4141,42,4146,42
TRT000115-TEMP000001,land,#c0b03c,2084,TRT000115,42,0,98,50,71,24,71,25,3899,27,3955,77,3928,51,3928,52
TRT000115-TEMP000002,land,#1329b8,1905,TRT000115,3,7,58,67,33,42,33,40,3860,34,3915,94,3890,69,3890,67
TRT000115-TEMP000003,land,#299e98,2744,TRT000115,0,67,59,124,26,97,29,94,3857,94,3916,151,3883,124,3886,121
TRT000115-TEMP000004,land,#31b4c8,3141,TRT000115,0,124,56,185,25,156,25,154,3857,151,3913,212,3882,183,3882,181
TRT000115-TEMP000005,land,#380260,2223,TRT000115,47,48,110,102,76,73,77,73,3904,75,3967,129,3933,100,3934,100
